name,chr,strand,start,end
CKMT1B,chr15,+,43593053,43604901
STRC,chr15,-,43599562,43618800
ENSG00000284772,chr15,-,43614207,43632283
CATSPER2,chr15,-,43628502,43668118
CKMT1A,chr15,+,43692885,43699222
PDIA3,chr15,+,43746393,43773279
ELL3,chr15,-,43772604,43777315
ENSG00000262560,chr15,-,43772616,43799133
SERF2,chr15,+,43777086,43804427
SERINC4,chr15,-,43794161,43800220
HYPK,chr15,+,43796141,43804427
MFAP1,chr15,-,43804491,43824690
WDR76,chr15,+,43826979,43868412
FRMD5,chr15,-,43870760,44195271
GOLM2,chr15,+,44288718,44415758
CTDSPL2,chr15,+,44427621,44529038
EIF3J,chr15,+,44537124,44563029
SPG11,chr15,-,44554817,44663688
PATL2,chr15,-,44665731,44711323
B2M,chr15,+,44711357,44718851
TRIM69,chr15,+,44728987,44767829
TERB2,chr15,+,44956686,44979229
SORD,chr15,+,45023146,45077185
DUOX2,chr15,-,45092649,45114172
DUOXA2,chr15,+,45114325,45118421
DUOXA1,chr15,-,45117365,45129938
DUOX1,chr15,+,45129932,45165576
SHF,chr15,-,45167213,45201175
SLC28A2,chr15,+,45252233,45277846
GATM,chr15,-,45361123,45402327
SPATA5L1,chr15,+,45402335,45421415
C15orf48,chr15,+,45430578,45448761
SLC30A4,chr15,-,45479605,45522755
BLOC1S6,chr15,+,45587213,45615945
ENSG00000260170,chr15,+,45587350,45676314
SQOR,chr15,+,45631147,45691281
SEMA6D,chr15,+,47184100,47774228
SLC24A5,chr15,+,48120989,48142672
MYEF2,chr15,-,48134631,48178353
CTXN2,chr15,+,48178121,48203758
SLC12A1,chr15,+,48178437,48304078
DUT,chr15,+,48331010,48343373
FBN1,chr15,-,48408312,48645721
CEP152,chr15,-,48712927,48811146
SHC4,chr15,-,48823740,48963919
EID1,chr15,+,48878133,48880173
SECISBP2L,chr15,-,48988475,49046447
COPS2,chr15,-,49106067,49155661
GALK2,chr15,+,49155655,49367869
FAM227B,chr15,-,49326961,49620929
FGF7,chr15,+,49423236,49488775
DTWD1,chr15,+,49621036,49656232
ATP8B4,chr15,-,49858237,50182817
SLC27A2,chr15,+,50182195,50236385
HDC,chr15,-,50241946,50265965
GABPB1,chr15,-,50275388,50355408
USP8,chr15,+,50424379,50514421
USP50,chr15,-,50494017,50546708
TRPM7,chr15,-,50552472,50686797
ENSG00000288645,chr15,-,50648801,50686717
SPPL2A,chr15,-,50702265,50765709
AP4E1,chr15,+,50908671,51005895
TNFAIP8L3,chr15,-,51056597,51105276
CYP19A1,chr15,-,51208056,51338601
GLDN,chr15,+,51341654,51408005
DMXL2,chr15,-,51447710,51622833
SCG3,chr15,+,51681491,51721026
LYSMD2,chr15,-,51723010,51751585
TMOD2,chr15,+,51751596,51816363
TMOD3,chr15,+,51829627,51947295
LEO1,chr15,-,51938024,51971778
MAPK6,chr15,+,51952105,52067375
ENSG00000289025,chr15,+,52045845,52045899
BCL2L10,chr15,-,52109262,52112775
GNB5,chr15,-,52115099,52191392
MYO5C,chr15,-,52192321,52295804
MYO5A,chr15,-,52307280,52529132
ARPP19,chr15,-,52547044,52569883
FAM214A,chr15,-,52581316,52709817
ONECUT1,chr15,-,52755052,52791078
WDR72,chr15,-,53513740,53762878
UNC13C,chr15,+,53978200,54628707
RSL24D1,chr15,-,55180805,55197049
RAB27A,chr15,-,55202965,55319113
PIGBOS1,chr15,-,55317183,55319161
PIGB,chr15,+,55318959,55355648
CCPG1,chr15,-,55340031,55408510
C15orf65,chr15,+,55408494,55418798
DNAAF4,chr15,-,55410524,55508234
PYGO1,chr15,-,55538883,55588947
PRTG,chr15,-,55611543,55743152
NEDD4,chr15,-,55826921,55993660
RFX7,chr15,-,56087279,56245082
TEX9,chr15,+,56243970,56445997
MNS1,chr15,-,56421543,56465137
ZNF280D,chr15,-,56630175,56734086
ENSG00000285253,chr15,-,56652487,56918571
TCF12,chr15,+,56918622,57299281
CGNL1,chr15,+,57375966,57550717
MYZAP,chr15,+,57591903,57685364
GCOM1,chr15,+,57591907,57714745
POLR2M,chr15,+,57706694,57782762
ALDH1A2,chr15,-,57953423,58497866
AQP9,chr15,+,58138168,58185911
LIPC,chr15,+,58410568,58569844
ADAM10,chr15,-,58588808,58749791
MINDY2,chr15,+,58771191,58861900
RNF111,chr15,+,58865174,59097419
SLTM,chr15,-,58879049,58933679
CCNB2,chr15,+,59105125,59125045
MYO1E,chr15,-,59132433,59372871
LDHAL6B,chr15,+,59206842,59208588
FAM81A,chr15,+,59372692,59523555
GCNT3,chr15,+,59594874,59640239
GTF2A2,chr15,-,59638061,59657541
BNIP2,chr15,-,59659145,59689534
FOXB1,chr15,+,60004233,60061730
ANXA2,chr15,-,60347133,60402883
ICE2,chr15,-,60419608,60479160
RORA,chr15,-,60488283,61229302
VPS13C,chr15,-,61852388,62060473
C2CD4A,chr15,+,62066976,62070917
C2CD4B,chr15,-,62163534,62165285
TLN2,chr15,+,62390525,62844631
TPM1,chr15,+,63042631,63071915
LACTB,chr15,+,63121832,63142061
RPS27L,chr15,-,63125871,63158021
RAB8B,chr15,+,63189559,63267776
APH1B,chr15,+,63276017,63309126
CA12,chr15,-,63321377,63381846
USP3,chr15,+,63504510,63594640
FBXL22,chr15,+,63597352,63602428
HERC1,chr15,-,63608617,63833948
DAPK2,chr15,-,63907035,64072033
CIAO2A,chr15,-,64072564,64093857
SNX1,chr15,+,64094122,64146090
SNX22,chr15,+,64151714,64157481
PPIB,chr15,-,64155739,64163134
CSNK1G1,chr15,-,64165524,64356173
ENSG00000259316,chr15,-,64181179,64381440
PCLAF,chr15,-,64364303,64387687
TRIP4,chr15,+,64387747,64455303
ZNF609,chr15,+,64460577,64686068
OAZ2,chr15,-,64687572,64703281
RBPMS2,chr15,-,64739890,64775589
PIF1,chr15,-,64815631,64825668
PLEKHO2,chr15,+,64841882,64868002
ENSG00000249240,chr15,+,64841882,64930920
ANKDD1A,chr15,+,64911901,64958691
SPG21,chr15,-,64963021,64990310
MTFMT,chr15,-,65001511,65029639
SLC51B,chr15,+,65045386,65053397
RASL12,chr15,-,65053336,65076690
KBTBD13,chr15,+,65076745,65079948
UBAP1L,chr15,-,65092759,65115200
PDCD7,chr15,-,65117378,65133808
CLPX,chr15,-,65148218,65185342
CILP,chr15,-,65194759,65211473
PARP16,chr15,-,65234459,65300618
IGDCC3,chr15,-,65327126,65378002
IGDCC4,chr15,-,65381483,65422947
DPP8,chr15,-,65442462,65517704
HACD3,chr15,+,65530417,65578349
INTS14,chr15,-,65578752,65611289
SLC24A1,chr15,+,65611365,65660995
DENND4A,chr15,-,65658045,65792293
RAB11A,chr15,+,65726053,65891989
MEGF11,chr15,-,65895078,66253756
DIS3L,chr15,+,66293216,66333898
TIPIN,chr15,-,66336190,66386746
MAP2K1,chr15,+,66386836,66491656
SNAPC5,chr15,-,66490134,66497780
RPL4,chr15,-,66498014,66524532
ZWILCH,chr15,+,66504958,66550130
LCTL,chr15,-,66547178,66565998
SMAD6,chr15,+,66702235,66782849
SMAD3,chr15,+,67063762,67195173
AAGAB,chr15,-,67200666,67255195
IQCH,chr15,+,67254785,67502260
C15orf61,chr15,+,67521130,67530146
MAP2K5,chr15,+,67542702,67807117
SKOR1,chr15,+,67819703,67834582
PIAS1,chr15,+,68054308,68198603
ENSG00000260007,chr15,-,68184031,68229718
CALML4,chr15,-,68190704,68206079
CLN6,chr15,-,68206991,68257211
FEM1B,chr15,+,68277744,68295862
ITGA11,chr15,-,68296531,68432163
CORO2B,chr15,+,68578992,68727806
ANP32A,chr15,-,68778534,68820897
SPESP1,chr15,+,68818220,68946811
NOX5,chr15,+,68930524,69062762
GLCE,chr15,+,69160583,69272217
PAQR5,chr15,+,69298911,69407780
KIF23,chr15,+,69414245,69448427
RPLP1,chr15,+,69452813,69456205
TLE3,chr15,-,70047789,70098176
UACA,chr15,-,70654553,70763558
LARP6,chr15,-,70829129,70854157
LRRC49,chr15,+,70853238,71053658
THAP10,chr15,-,70881341,70892433
THSD4,chr15,+,71096951,71783383
NR2E3,chr15,+,71792637,71818259
MYO9A,chr15,-,71822290,72118577
SENP8,chr15,+,72114257,72143692
GRAMD2A,chr15,-,72159805,72197787
PKM,chr15,-,72199028,72231819
PARP6,chr15,-,72241180,72272999
ENSG00000273025,chr15,-,72266745,72319946
CELF6,chr15,-,72284726,72320157
ENSG00000260729,chr15,-,72284726,72375981
HEXA,chr15,-,72340923,72376420
TMEM202,chr15,+,72398301,72408367
ARIH1,chr15,+,72474329,72602987
GOLGA6B,chr15,+,72654696,72669599
HIGD2B,chr15,-,72675797,72686182
BBS4,chr15,+,72686178,72738475
ADPGK,chr15,-,72751293,72785846
NEO1,chr15,+,73051709,73305205
HCN4,chr15,-,73319858,73368958
REC114,chr15,+,73443163,73560013
NPTN,chr15,-,73560013,73634134
CD276,chr15,+,73683965,73714514
INSYN1,chr15,-,73735457,73753351
TBC1D21,chr15,+,73873563,73889214
LOXL1,chr15,+,73925988,73952137
STOML1,chr15,-,73978925,73994622
PML,chr15,+,73994672,74047827
GOLGA6A,chr15,-,74069856,74082550
ISLR2,chr15,+,74100310,74138540
ISLR,chr15,+,74173709,74176872
STRA6,chr15,-,74179465,74212267
CCDC33,chr15,+,74202704,74336472
CYP11A1,chr15,-,74337758,74367646
SEMA7A,chr15,-,74409288,74433958
UBL7,chr15,-,74445976,74461182
ARID3B,chr15,+,74541205,74598131
CLK3,chr15,+,74598499,74645414
EDC3,chr15,-,74630557,74696292
CYP1A1,chr15,-,74719541,74725536
CYP1A2,chr15,+,74748844,74756607
CSK,chr15,+,74782079,74803197
LMAN1L,chr15,+,74812715,74825757
CPLX3,chr15,+,74826626,74831802
ULK3,chr15,-,74836117,74843346
SCAMP2,chr15,-,74843729,74873365
MPI,chr15,+,74890004,74902219
FAM219B,chr15,-,74899991,74906883
COX5A,chr15,-,74919790,74938083
RPP25,chr15,-,74954417,74956772
SCAMP5,chr15,+,74957218,75021495
PPCDC,chr15,+,75023585,75117462
C15orf39,chr15,+,75195642,75212169
GOLGA6C,chr15,+,75258333,75273455
GOLGA6D,chr15,+,75282834,75295807
COMMD4,chr15,+,75336019,75343224
NEIL1,chr15,+,75346954,75357115
MAN2C1,chr15,-,75355206,75368612
SIN3A,chr15,-,75369378,75455842
PTPN9,chr15,-,75463250,75579315
SNUPN,chr15,-,75598082,75626469
IMP3,chr15,-,75639084,75648706
SNX33,chr15,+,75647911,75662301
CSPG4,chr15,-,75674321,75712848
ODF3L1,chr15,+,75724040,75727688
UBE2Q2,chr15,+,75843306,75901078
FBXO22,chr15,+,75903875,75942511
NRG4,chr15,-,75935968,76059795
TMEM266,chr15,+,76059957,76229121
ETFA,chr15,-,76188554,76311730
ISL2,chr15,+,76336772,76342475
SCAPER,chr15,-,76347903,76905444
RCN2,chr15,+,76931737,76954393
PSTPIP1,chr15,+,76993358,77037475
TSPAN3,chr15,-,77041403,77083984
PEAK1,chr15,-,77100655,77420144
HMG20A,chr15,+,77420411,77485607
LINGO1,chr15,-,77613026,77820900
TBC1D2B,chr15,-,77984035,78077724
SH2D7,chr15,+,78077807,78104370
CIB2,chr15,-,78104605,78131535
IDH3A,chr15,+,78131497,78171945
ACSBG1,chr15,-,78167467,78245688
DNAJA4,chr15,+,78264085,78282196
WDR61,chr15,-,78277834,78299703
CRABP1,chr15,+,78340352,78348225
IREB2,chr15,+,78437430,78501453
HYKK,chr15,+,78507563,78537372
PSMA4,chr15,+,78540404,78552417
CHRNA5,chr15,+,78565519,78595269
CHRNA3,chr15,-,78593051,78621295
CHRNB4,chr15,-,78624110,78727754
ADAMTS7,chr15,-,78759205,78811464
MORF4L1,chr15,+,78810486,78898139
CTSH,chr15,-,78921057,78949574
RASGRF1,chr15,-,78959905,79090780
ANKRD34C,chr15,+,79282721,79298239
TMED3,chr15,+,79311111,79427432
MINAR1,chr15,+,79432335,79472304
MTHFS,chr15,-,79833584,79897379
ST20-MTHFS,chr15,-,79845149,79923754
ST20,chr15,-,79898839,79923702
BCL2A1,chr15,-,79960891,79971196
ZFAND6,chr15,+,80059567,80138393
FAH,chr15,+,80152489,80186946
CTXND1,chr15,-,80195480,80252213
ARNT2,chr15,+,80404349,80597933
ABHD17C,chr15,+,80679683,80755621
CEMIP,chr15,+,80779342,80951776
MESD,chr15,-,80946288,80989828
TLNRD1,chr15,+,81000922,81005788
ENSG00000288625,chr15,+,81002141,81002279
CFAP161,chr15,+,81007032,81149179
IL16,chr15,+,81159574,81314058
STARD5,chr15,-,81309052,81324183
TMC3,chr15,-,81331087,81374213
MEX3B,chr15,-,82041777,82046119
EFL1,chr15,-,82130205,82262773
SAXO2,chr15,+,82262809,82284930
GOLGA6L10,chr15,-,82339992,82349475
GOLGA6L9,chr15,+,82429815,82439153
RPS17,chr15,-,82536749,82540459
ENSG00000260836,chr15,-,82536787,82573194
CPEB1,chr15,-,82543200,82648861
AP3B2,chr15,-,82659280,82710112
FSD2,chr15,-,82755361,82806070
WHAMM,chr15,+,82809627,82836108
HOMER2,chr15,-,82836945,82986153
RAMAC,chr15,+,82986209,82991057
C15orf40,chr15,-,82988440,83011641
BTBD1,chr15,-,83016422,83067252
TM6SF1,chr15,+,83107571,83144854
HDGFL3,chr15,-,83112737,83207823
BNC1,chr15,-,83255883,83284664
SH3GL3,chr15,+,83447227,83618743
ADAMTSL3,chr15,+,83654087,84039842
GOLGA6L4,chr15,+,84235772,84245358
ZSCAN2,chr15,+,84600985,84627796
WDR73,chr15,-,84639284,84654343
NMB,chr15,-,84655128,84658563
SEC11A,chr15,-,84669537,84716460
ZNF592,chr15,+,84748591,84806445
ALPK3,chr15,+,84817355,84873479
SLC28A1,chr15,+,84884653,84945798
PDE8A,chr15,+,84980439,85139145
AKAP13,chr15,+,85380570,85749358
KLHL25,chr15,-,85759325,85794925
AGBL1,chr15,+,86079870,87049169
NTRK3,chr15,-,87859750,88256791
MRPL46,chr15,-,88459476,88467390
ENSG00000173867,chr15,-,88459500,88546585
MRPS11,chr15,+,88467452,88480776
DET1,chr15,-,88494439,88546681
AEN,chr15,+,88621336,88632281
ISG20,chr15,+,88635669,88656483
ACAN,chr15,+,88803435,88875353
HAPLN3,chr15,-,88877293,88895597
MFGE8,chr15,-,88898682,88913468
ABHD2,chr15,+,89087458,89202355
RLBP1,chr15,-,89209868,89221614
FANCI,chr15,+,89243944,89317261
POLG,chr15,-,89305197,89334861
RHCG,chr15,-,89471397,89496589
TICRR,chr15,+,89575468,89631056
KIF7,chr15,-,89608788,89663086
PLIN1,chr15,-,89664366,89679427
PEX11A,chr15,-,89677763,89690783
WDR93,chr15,+,89690810,89743638
MESP1,chr15,-,89749874,89751249
MESP2,chr15,+,89760590,89778754
ANPEP,chr15,-,89784894,89815401
AP3S2,chr15,-,89830598,89894638
ARPIN-AP3S2,chr15,-,89834307,89912882
ARPIN,chr15,-,89895005,89912952
ZNF710,chr15,+,90001323,90082206
IDH2,chr15,-,90083044,90102477
SEMA4B,chr15,+,90160603,90229679
CIB1,chr15,-,90229974,90234047
GDPGP1,chr15,+,90233807,90245811
ENSG00000284626,chr15,+,90234199,90265462
TTLL13P,chr15,+,90249529,90265482
ENSG00000261147,chr15,+,90249555,90272208
NGRN,chr15,+,90265658,90275778
ENSG00000275674,chr15,+,90266316,90314499
ZNF774,chr15,+,90352283,90369146
IQGAP1,chr15,+,90388241,90502239
CRTC3,chr15,+,90529922,90645345
BLM,chr15,+,90717345,90816166
FURIN,chr15,+,90868587,90883564
FES,chr15,+,90883694,90895776
MAN2A2,chr15,+,90902217,90922584
HDDC3,chr15,-,90929967,90935196
UNC45A,chr15,+,90930179,90954093
RCCD1,chr15,+,90954880,90963125
PRC1,chr15,-,90966039,90995629
ENSG00000284946,chr15,-,90966189,91022566
VPS33B,chr15,-,90998672,91022603
SV2B,chr15,+,91099949,91302565
SLCO3A1,chr15,+,91853707,92172435
ST8SIA2,chr15,+,92393880,92468728
FAM174B,chr15,-,92617447,92809884
ENSG00000279765,chr15,+,92883412,92949230
CHD2,chr15,+,92900188,93027996
RGMA,chr15,-,93035270,93089211
MCTP2,chr15,+,94231537,94483952
NR2F2,chr15,+,96325937,96340263
ARRDC4,chr15,+,97960702,97973833
IGF1R,chr15,+,98648538,98964530
PGPEP1L,chr15,-,98968228,99007792
SYNM,chr15,+,99098216,99135593
TTC23,chr15,-,99136322,99251223
LRRC28,chr15,+,99251361,99390729
MEF2A,chr15,+,99565416,99716488
LYSMD4,chr15,-,99715696,99733561
ADAMTS17,chr15,-,99971436,100342005
CERS3,chr15,-,100400394,100544995
LINS1,chr15,-,100559368,100603230
ASB7,chr15,+,100602588,100651701
ALDH1A3,chr15,+,100877713,100916626
LRRK1,chr15,+,100919326,101078257
CHSY1,chr15,-,101175726,101252048
SELENOS,chr15,-,101270816,101277500
SNRPA1,chr15,-,101281509,101295282
PCSK6,chr15,-,101289783,101525202
TM2D3,chr15,-,101621443,101652391
TARS3,chr15,-,101653595,101724473
OR4F6,chr15,+,101803508,101806887
OR4F15,chr15,+,101812201,101820197
OR4F4,chr15,-,101922041,101923113
POLR3K,chr16,-,46406,53608
SNRNP25,chr16,+,53827,57669
RHBDF1,chr16,-,58058,76355
MPG,chr16,+,77006,85851
NPRL3,chr16,-,84270,138677
HBZ,chr16,+,142727,154503
HBM,chr16,+,153891,166764
HBA2,chr16,+,172875,173710
HBA1,chr16,+,176679,177522
HBQ1,chr16,+,180458,181179
LUC7L,chr16,-,188968,229463
FAM234A,chr16,+,234520,272183
RGS11,chr16,-,268300,275980
ARHGDIG,chr16,+,280449,283010
PDIA2,chr16,+,283163,287215
AXIN1,chr16,-,287439,352723
MRPL28,chr16,-,366968,371289
PGAP6,chr16,-,370787,387113
NME4,chr16,+,396724,410367
DECR2,chr16,+,401857,412487
RAB11FIP3,chr16,+,425648,523011
CAPN15,chr16,+,527711,554636
PRR35,chr16,+,560393,565529
PIGQ,chr16,+,566994,584109
NHLRC4,chr16,+,567004,569495
RAB40C,chr16,+,589356,629272
WFIKKN1,chr16,+,629238,634117
METTL26,chr16,-,634426,636366
MCRIP2,chr16,+,636816,648474
WDR90,chr16,+,649310,667833
RHOT2,chr16,+,668104,674174
RHBDL1,chr16,+,675670,678268
STUB1,chr16,+,680223,682870
JMJD8,chr16,-,681669,684528
WDR24,chr16,-,684621,690444
FBXL16,chr16,-,692497,705808
METRN,chr16,+,715117,719655
ANTKMT,chr16,+,720580,722590
CCDC78,chr16,-,722581,726954
HAGHL,chr16,+,726935,735525
CIAO3,chr16,-,729759,741329
MSLN,chr16,+,760733,768865
MSLNL,chr16,-,769427,783370
RPUSD1,chr16,-,784973,788397
CHTF18,chr16,+,788045,800737
GNG13,chr16,-,798040,800734
LMF1,chr16,-,853633,981318
SOX8,chr16,+,981769,986979
SSTR5,chr16,+,1072746,1081454
C1QTNF8,chr16,-,1088225,1096244
CACNA1H,chr16,+,1153105,1221771
TPSG1,chr16,-,1221650,1225268
TPSB2,chr16,-,1227271,1230184
TPSAB1,chr16,+,1240378,1242554
TPSD1,chr16,+,1256058,1259008
UBE2I,chr16,+,1308879,1327018
BAIAP3,chr16,+,1333637,1349441
TSR3,chr16,-,1349239,1351878
GNPTG,chr16,+,1351930,1365737
UNKL,chr16,-,1363204,1414751
C16orf91,chr16,-,1419751,1420756
PERCC1,chr16,+,1431077,1434441
CCDC154,chr16,-,1434382,1444556
CLCN7,chr16,-,1444933,1475084
PTX4,chr16,-,1485885,1488981
TELO2,chr16,+,1493343,1510457
IFT140,chr16,-,1510426,1612072
TMEM204,chr16,+,1528687,1555580
CRAMP1,chr16,+,1612336,1677908
ENSG00000261732,chr16,+,1632258,1686715
JPT2,chr16,+,1678255,1702280
MAPK8IP3,chr16,+,1706165,1770351
NME3,chr16,-,1770319,1771561
MRPS34,chr16,-,1771889,1773150
EME2,chr16,+,1772809,1781708
SPSB3,chr16,-,1776711,1793700
NUBP2,chr16,+,1782931,1789186
IGFALS,chr16,-,1790412,1794971
HAGH,chr16,-,1795619,1827157
FAHD1,chr16,+,1826940,1840207
MEIOB,chr16,-,1833985,1884294
HS3ST6,chr16,-,1911474,1918415
MSRB1,chr16,-,1938228,1943199
RPL3L,chr16,-,1943973,1957606
NDUFB10,chr16,+,1959537,1961975
RPS2,chr16,-,1962057,1964841
RNF151,chr16,+,1966822,1968975
TBL3,chr16,+,1972052,1982929
NOXO1,chr16,-,1978916,1984192
GFER,chr16,+,1984192,1987749
SYNGR3,chr16,+,1989659,1994275
ZNF598,chr16,-,1997653,2009821
NPW,chr16,+,2009925,2020755
SLC9A3R2,chr16,+,2025355,2039026
NTHL1,chr16,-,2039814,2047866
TSC2,chr16,+,2047966,2089491
PKD1,chr16,-,2088707,2135898
RAB26,chr16,+,2140802,2154165
TRAF7,chr16,+,2155697,2178129
CASKIN1,chr16,-,2177179,2196605
MLST8,chr16,+,2204247,2209453
BRICD5,chr16,-,2209252,2210905
PGP,chr16,-,2211592,2214840
E4F1,chr16,+,2223579,2235742
DNASE1L2,chr16,+,2235815,2238711
ECI1,chr16,-,2239401,2252300
RNPS1,chr16,-,2253115,2268397
ABCA3,chr16,-,2275880,2340746
CCNF,chr16,+,2429393,2458854
TEDC2,chr16,+,2460085,2464963
NTN3,chr16,+,2471296,2474145
TBC1D24,chr16,+,2475050,2509560
ENSG00000260272,chr16,+,2496031,2520218
ATP6V0C,chr16,+,2513951,2520218
ENSG00000259784,chr16,+,2513964,2527955
AMDHD2,chr16,+,2520356,2531422
CEMP1,chr16,-,2530034,2531417
PDPK1,chr16,+,2537978,2603188
KCTD5,chr16,+,2682522,2709030
PRSS27,chr16,-,2712418,2720551
SRRM2,chr16,+,2752625,2772538
ELOB,chr16,-,2771413,2777289
PRSS33,chr16,-,2783952,2787948
PRSS41,chr16,+,2798469,2805304
PRSS21,chr16,+,2817179,2826304
ZG16B,chr16,+,2830252,2839585
PRSS22,chr16,-,2852729,2858170
FLYWCH2,chr16,+,2883212,2899382
FLYWCH1,chr16,+,2911930,2951208
KREMEN2,chr16,+,2964215,2968383
PKMYT1,chr16,-,2968023,2980479
PAQR4,chr16,+,2969269,2973484
GREP1,chr16,+,2988255,3002016
ENSG00000289281,chr16,+,3004131,3004859
CLDN9,chr16,+,3012922,3014505
CLDN6,chr16,-,3014711,3020071
TNFRSF12A,chr16,+,3018444,3022383
HCFC1R1,chr16,-,3022624,3024286
THOC6,chr16,+,3024026,3027755
BICDL2,chr16,-,3027681,3036944
MMP25,chr16,+,3046061,3060726
IL32,chr16,+,3065296,3082192
ZSCAN10,chr16,-,3088889,3099295
ZNF205,chr16,+,3112559,3120517
ZNF213,chr16,+,3129776,3142804
OR1F1,chr16,+,3204246,3205188
ZNF200,chr16,-,3222324,3236221
MEFV,chr16,-,3242026,3256633
ZNF263,chr16,+,3263799,3301401
TIGD7,chr16,-,3298807,3305729
ZNF75A,chr16,+,3305405,3318852
OR2C1,chr16,+,3355888,3357306
ENSG00000285329,chr16,+,3365098,3479550
MTRNR2L4,chr16,-,3370978,3372668
ZSCAN32,chr16,-,3382080,3401065
ZNF174,chr16,+,3401214,3409364
ZNF597,chr16,-,3432413,3443504
NAA60,chr16,+,3443648,3486953
C16orf90,chr16,-,3493483,3495489
CLUAP1,chr16,+,3500975,3539048
NLRC3,chr16,-,3539032,3577403
SLX4,chr16,-,3581180,3611606
DNASE1,chr16,+,3611727,3680143
TRAP1,chr16,-,3651638,3717553
CREBBP,chr16,-,3725053,3880713
ADCY9,chr16,-,3953386,4116442
SRL,chr16,-,4189373,4242080
TFAP4,chr16,-,4257185,4273075
GLIS2,chr16,+,4314760,4339597
PAM16,chr16,-,4331548,4355607
CORO7-PAM16,chr16,-,4340250,4420494
CORO7,chr16,-,4354541,4425705
VASN,chr16,+,4371847,4383538
DNAJA3,chr16,+,4425804,4456775
NMRAL1,chr16,-,4461690,4495763
HMOX2,chr16,+,4474689,4510347
CDIP1,chr16,-,4510668,4538828
C16orf96,chr16,+,4556339,4600758
UBALD1,chr16,-,4608882,4615027
MGRN1,chr16,+,4616492,4690974
NUDT16L1,chr16,+,4693693,4695859
ANKS3,chr16,-,4696509,4734378
DNAAF8,chr16,+,4734343,4749396
ZNF500,chr16,-,4748238,4767624
SEPTIN12,chr16,-,4777605,4788398
SMIM22,chr16,+,4788396,4796491
ROGDI,chr16,-,4796967,4802880
GLYR1,chr16,-,4803202,4847288
UBN1,chr16,+,4846664,4882401
PPL,chr16,-,4882506,4960741
SEC14L5,chr16,+,4958329,5019157
NAGPA,chr16,-,5024843,5034141
ALG1,chr16,+,5033701,5087379
C16orf89,chr16,-,5044121,5066110
EEF2KMT,chr16,-,5084283,5097795
RBFOX1,chr16,+,5239801,7713340
TMEM114,chr16,-,8537604,8590511
METTL22,chr16,+,8621682,8649654
ABAT,chr16,+,8674595,8784575
TMEM186,chr16,-,8780383,8797642
PMM2,chr16,+,8788822,8862534
CARHSP1,chr16,-,8852941,8869012
LITAFD,chr16,+,8881633,8885351
USP7,chr16,-,8892096,8975328
C16orf72,chr16,+,9091643,9121635
GRIN2A,chr16,-,9753403,10182928
ATF7IP2,chr16,+,10326433,10483638
EMP2,chr16,-,10528421,10580632
TEKT5,chr16,-,10627500,10694930
NUBP1,chr16,+,10743785,10769351
TVP23A,chr16,-,10760918,10818794
CIITA,chr16,+,10866221,10943021
DEXI,chr16,-,10928890,10942468
CLEC16A,chr16,+,10944563,11182186
RMI2,chr16,+,11249618,11381662
SOCS1,chr16,-,11254416,11256204
TNP2,chr16,-,11267747,11269533
PRM3,chr16,-,11273198,11273629
PRM2,chr16,-,11275638,11276480
PRM1,chr16,-,11280840,11281330
ENSG00000188897,chr16,-,11359844,11527247
LITAF,chr16,-,11547721,11636381
SNN,chr16,+,11668454,11679152
TXNDC11,chr16,-,11679082,11742857
ZC3H7A,chr16,-,11750585,11797258
RSL1D1,chr16,-,11833849,11851580
GSPT1,chr16,-,11868127,11916082
NPIPB2,chr16,-,11927258,11976643
TNFRSF17,chr16,+,11965209,11968068
SNX29,chr16,+,11976733,12574287
CPPED1,chr16,-,12659798,12803887
SHISA9,chr16,+,12901597,13240416
ERCC4,chr16,+,13920137,13952348
MRTFB,chr16,+,14071318,14266773
PARN,chr16,-,14435699,14632728
BFAR,chr16,+,14632930,14669236
PLA2G10,chr16,-,14672547,14694308
NPIPA3,chr16,+,14703410,14726342
NPIPA2,chr16,+,14742532,14765462
NOMO1,chr16,+,14833720,14896157
NPIPA1,chr16,+,14922801,14952060
PDXDC1,chr16,+,14974590,15139339
NTAN1,chr16,-,15037853,15056079
RRN3,chr16,-,15060032,15094311
NPIPA5,chr16,-,15363627,15381047
MPV17L,chr16,+,15395753,15413271
ENSG00000261130,chr16,+,15395753,15515348
BMERB1,chr16,+,15434474,15625028
MARF1,chr16,-,15594386,15643154
NDE1,chr16,+,15643266,15734691
MYH11,chr16,-,15703134,15857028
CEP20,chr16,-,15865718,15888625
ABCC1,chr16,+,15949137,16143257
ABCC6,chr16,-,16149564,16223522
NOMO3,chr16,+,16232505,16300806
ENSG00000183889,chr16,+,16317443,16350590
NPIPA7,chr16,+,16379054,16393954
XYLT1,chr16,-,17101768,17470960
NPIPA8,chr16,-,18317941,18336736
NPIPA9,chr16,-,18358085,18379331
NOMO2,chr16,-,18417324,18562211
