,length,mean [acc],"('lssi', 'full') [acc]","('spliceai-400', 'full') [acc]","('spliceai-10k', 'full') [acc]","('spliceai-400', 'wbl') [acc]","('spliceai-10k', 'wbl') [acc]","('spliceai-400', 'tos') [acc]","('spliceai-10k', 'tos') [acc]","('AM', 'full') [acc]","('FM', 'full') [acc]","('AM', 'wbl') [acc]","('FM', 'wbl') [acc]","('AM', 'tos') [acc]","('FM', 'tos') [acc]",mean [mean score],"('lssi', 'full') [mean score]","('spliceai-400', 'full') [mean score]","('spliceai-10k', 'full') [mean score]","('spliceai-400', 'wbl') [mean score]","('spliceai-10k', 'wbl') [mean score]","('spliceai-400', 'tos') [mean score]","('spliceai-10k', 'tos') [mean score]","('AM', 'full') [mean score]","('FM', 'full') [mean score]","('AM', 'wbl') [mean score]","('FM', 'wbl') [mean score]","('AM', 'tos') [mean score]","('FM', 'tos') [mean score]"
PIFO,6726,0.5153846153846154,0.3,0.5,0.9,0.8,0.7,0.3,0.2,0.3,0.5,0.7,0.5,0.5,0.5,1.20424285515382,0.7401309826585163,2.225902763820696,3.062277113060696,1.3202186996001686,1.2120418575393477,0.34880776534569286,0.5628668080445434,0.9726292818281459,1.1484358483310178,1.5335654342628282,0.8684870774761464,1.013143713543655,0.6466497714882058
WDR77,9487,0.6623931623931624,0.3888888888888889,0.7222222222222222,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.6111111111111112,0.7222222222222222,0.6111111111111112,0.6666666666666666,0.6111111111111112,0.5555555555555556,0.5,1.498112554053993,0.9124117165986116,2.724416191794108,2.996110977532258,1.4342314654990667,1.3900652200756456,0.7769374126849415,1.7439974934975502,1.8098617059908948,1.3965190388129463,1.5220489334783742,1.0869788295488088,1.0368440115630473,0.6450402056256601
ATP5F1,13838,0.6025641025641026,0.3333333333333333,0.9166666666666666,0.8333333333333334,0.9166666666666666,1.0,0.5,0.8333333333333334,0.5833333333333334,0.25,0.5,0.4166666666666667,0.4166666666666667,0.3333333333333333,1.5268877125111766,0.6532759846133168,4.054272336502023,3.0571580855006832,1.6377134579194994,1.5798663359521934,0.723052635707445,2.1760775004301807,1.5868816367827732,0.8361282138155932,1.5054500282436651,0.7994334407420243,0.7592388203620013,0.48099178607389664
C1orf162,4721,0.5846153846153848,0.2,0.6,0.9,0.5,0.8,0.5,0.4,0.9,0.4,0.4,0.5,0.8,0.7,1.3008554257467866,0.596463502391498,2.046742897878997,3.056368007202164,0.9715254733241119,1.2180544066003465,0.6888368806548988,0.9529493429204112,1.9379697882072733,0.8285814160106708,1.066249958601764,1.1209879299534369,1.5147918218894756,0.9115991090731763
TMIGD3,20141,0.6538461538461539,0.3,0.5,0.8,0.7,0.7,0.7,0.6,0.7,0.7,0.7,0.7,0.7,0.7,1.5043107640961983,0.9348475741239977,2.2625316824515256,2.710722957600164,1.2377619254603967,1.1094608846570213,0.8205157527560258,1.4615331057369627,1.6977375175143892,1.6754224878499464,2.118475761939093,1.2454004920072692,1.265190056378005,1.0164397347757836
BCAS2,14083,0.8397435897435899,0.3333333333333333,1.0,1.0,0.9166666666666666,0.9166666666666666,0.5833333333333334,0.4166666666666667,1.0,1.0,1.0,0.9166666666666666,1.0,0.8333333333333334,2.001266100654661,0.829492614958141,4.529019885858384,3.6619818534634354,1.6298942100276284,1.4567532685381526,0.7201844172641145,1.118932879071181,2.8308734460651013,2.1633578404854164,2.489484500741078,1.6590145544846548,1.8570147242201094,1.0704551133331892
CSDE1,41048,0.6740890688259109,0.23684210526315788,1.0,0.9210526315789473,0.8157894736842105,0.9473684210526315,0.5,0.6578947368421053,0.868421052631579,0.7894736842105263,0.631578947368421,0.631578947368421,0.39473684210526316,0.3684210526315789,1.70003695196585,0.648284896357524,4.240693941105224,3.3365462527288496,1.5121521601447654,1.535611219217,0.6782734326768166,1.765610563005306,2.362685457153589,1.7288356804864253,1.7258720639254057,1.2637703803192855,0.7788855244457288,0.5232588039901276
CD58,56505,0.7076923076923076,0.6,0.8,0.9,0.6,0.6,0.6,0.7,0.8,0.8,0.9,0.8,0.5,0.6,1.705702740847572,1.2649281336599112,3.1851947165932692,3.110952857431272,1.2388249843084063,1.112175549707238,0.8298249864034377,1.787446808128648,2.1114361085367013,1.8067352878776677,2.4455139185721886,1.4162600122925106,1.0898352908792295,0.7750069766279563
TTF2,47151,0.6311188811188811,0.22727272727272727,0.7272727272727273,0.9090909090909091,0.7727272727272727,0.8409090909090909,0.5227272727272727,0.6136363636363636,0.8409090909090909,0.6590909090909091,0.6136363636363636,0.6363636363636364,0.45454545454545453,0.38636363636363635,1.5187269749012378,0.6570451443006576,3.1151638253462703,3.129040636211424,1.4044588421534951,1.3666020851557876,0.664310894034944,1.6362808770657784,2.1409543456192144,1.4752217795621165,1.6255631370797936,1.1227375110342406,0.8408097179607591,0.5652618781916057
ZNF697,28352,0.6153846153846154,0.25,0.75,1.0,1.0,1.0,0.5,0.75,0.75,0.25,0.75,0.25,0.75,0.0,1.5165055829573326,0.7861029546405145,2.1867137861696055,3.5150036121967783,1.5937534848482882,1.4561038493493754,0.7185665097922319,2.1515922071863978,2.090290592848799,0.837057176655688,1.7804182320467539,0.7987706245813408,1.4290261198241818,0.3711734283053707
RBM8A,5980,0.7846153846153846,0.2,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.5,0.8,0.6,0.6,0.6,1.905222021738391,0.5721036638442456,4.264897503490308,3.541296813120664,1.7959874510149514,1.5942597915239598,1.1687036132283746,2.5790592284134486,2.8106432360318854,1.3457226701446592,2.1157579947355876,1.0230176267011335,1.0885616676356809,0.8678750227141829
NUDT17,3325,0.37912087912087905,0.14285714285714285,0.42857142857142855,0.5,0.35714285714285715,0.6428571428571429,0.21428571428571427,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.5,0.5714285714285714,0.35714285714285715,0.8500673484721661,0.5387401379433224,1.1223668129959787,1.7510139213857427,0.7387799066869778,0.9192600064246274,0.30470119632959847,0.9393308589093632,0.7181956226247003,0.9553099660003522,0.5657825547146178,0.9556266353003094,1.0506829626930139,0.49108494812955794
POLR3C,18280,0.6785714285714286,0.17857142857142858,0.8571428571428571,0.9285714285714286,0.75,0.8928571428571429,0.4642857142857143,0.6428571428571429,0.8928571428571429,0.6428571428571429,0.75,0.5714285714285714,0.6785714285714286,0.5714285714285714,1.632463397145435,0.5612462975566762,3.1540659030243745,3.3459667297182842,1.3595545504241877,1.430258076793733,0.5899677458167584,1.6959090809371031,2.363959481501472,1.5091307623094636,2.069070365348272,1.0944477282335738,1.2715562953647161,0.7768911458620363
CD160,11045,0.3205128205128205,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.7828046922162996,0.6901561909949336,0.8092245544695276,1.6939394339157035,0.7458541898057716,0.7468530994387962,0.37820359312295554,1.2347658557236039,0.7457309197641447,0.43190616328317016,0.9022476703920924,0.45401999619012573,0.9055497254943957,0.43800960621667184
BOLA1,12605,0.38461538461538464,0.0,0.0,0.25,0.0,0.5,0.5,0.5,1.0,0.5,0.25,0.5,0.5,0.5,0.9041425178947896,0.4854756322409252,0.15649521860473825,0.8530627540429188,0.12712385992941963,0.9022840367654781,0.6704449779019508,1.3479836508765262,2.1975091940420093,1.2787646313537007,1.3351081154524929,0.9588288092182673,0.787539773895434,0.6532320783084049
C1orf54,12728,0.6043956043956045,0.2857142857142857,0.6428571428571429,0.8571428571428571,0.6428571428571429,0.7857142857142857,0.6428571428571429,0.5,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.6428571428571429,1.4382402354127306,0.9446948076131427,2.7181240413006575,2.9033049334953014,1.267612789420349,1.2451190217388988,0.7584228658744271,1.398044144528992,1.57701087450437,1.0508839399595817,1.795838973896022,1.142066243432857,1.0589703773319346,0.8370300472689662
CIART,4553,0.6384615384615384,0.3,0.9,1.0,0.8,0.9,0.5,0.7,0.5,0.6,0.5,0.6,0.5,0.5,1.5374018693167835,0.7186494266590373,3.447422516366674,3.3985585125233158,1.370507491377022,1.4263158793619577,0.6852372807336892,1.7065469241948847,1.4927260859904714,1.5530170981975353,1.3672683067633673,1.2389618768719672,0.9216457344736094,0.6593671676046504
MRPS21,15275,0.48717948717948717,0.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.5,1.1837757464796594,0.21723317182254823,2.242672804057606,2.3398559718678107,0.8626926384350999,1.0504221928619988,0.5861014305345782,1.4343207768202155,1.849596941981804,0.7185329096707002,1.7314834427657464,0.7607704991998663,0.9494694150751779,0.6459325091424187
PRPF3,31747,0.776923076923077,0.2,0.9,1.0,0.9666666666666667,1.0,0.6666666666666666,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.7666666666666667,0.7333333333333333,0.5333333333333333,1.841925937148771,0.6089570375959347,3.7903846253889686,3.5556757869426416,1.6780098224614692,1.564364676364261,0.8606369650440373,1.9748481481371856,2.493244464569735,1.9076162686848481,2.108666456498386,1.2764880165469197,1.3610603365784633,0.7650845781211673
ECM1,5705,0.7735042735042735,0.4444444444444444,0.8333333333333334,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.6111111111111112,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7222222222222222,0.7222222222222222,0.9444444444444444,0.5555555555555556,1.7742363476162466,1.0270379621415406,3.082733971838492,3.3130509889645614,1.554894872006163,1.4803582102029815,0.8160882192161226,1.959755184365111,2.3898023129577752,1.799586211471168,1.8928413939400432,1.23886818783266,1.7200559309433312,0.7899990731312564
AL356356.1,2471,0.38461538461538464,0.5,0.25,0.75,0.25,0.5,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.8512587298118863,0.800349472867278,0.9643225533340941,2.261620851116166,0.5000356656167958,0.745131147789136,0.8787714410291741,0.48769940520687105,0.8655306146551642,1.007755746581156,0.8848193098230225,0.935089649001246,0.43041673201088454,0.3048208985235339
MCL1,5035,0.9038461538461539,0.75,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.75,0.75,2.183849500484197,1.1667231549796262,4.679426702736742,3.665274165044744,1.730762673999712,1.595057030822239,0.9144564311031614,2.3205050950501382,2.8772492052415,2.068145623108288,3.196955159590716,1.6859503751398506,1.4168630179030068,1.07267487157484
C1orf56,3681,0.6153846153846154,0.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.3192080608949917,0.7047175253858585,0.47502937909574927,2.0779745441179536,1.1423142976871823,1.5966708532890288,0.6584133004319513,2.030388725586915,2.4349024919582902,0.7735347229121018,1.645689050064166,1.09517019374413,1.8403222015624188,0.6745775057991448
MLLT11,10740,0.46153846153846156,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,1.172509383692096,0.36316262864974236,1.9550387571767542,1.913634435025149,1.2390141185407304,0.8272229079643107,1.030555371382115,2.808086611751533,1.4241073322784266,0.6119522628256095,0.8945487503367474,0.7564212638457474,0.8131832160173353,0.6056943322030461
SCNM1,4256,0.7628205128205128,0.3333333333333333,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.6666666666666666,0.75,0.8333333333333334,0.75,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,1.8426646090243408,0.7682358539035605,3.6584515803985695,3.559421428809453,1.5816977430154944,1.4848161473659889,0.8239488119854094,2.0343071431749857,2.321845288369633,1.812289715223285,2.4057991648119645,1.4613268362004277,1.2701792075991818,0.7723209964584782
PSMD4,12777,0.7179487179487178,0.2222222222222222,1.0,1.0,0.9444444444444444,0.9444444444444444,0.7222222222222222,0.7222222222222222,0.8333333333333334,0.6111111111111112,0.8333333333333334,0.5,0.6666666666666666,0.3333333333333333,1.767726511625649,0.6558257992897264,4.0074301413659015,3.64225369348791,1.6498763079369,1.4991760165310597,0.8469100952687282,2.0857675845253363,2.199895264919968,1.455436512943801,2.256539414318033,0.9861201730778255,1.250266782531179,0.4449468649370718
PI4KB,35721,0.7371794871794871,0.375,0.875,0.875,0.75,0.875,0.75,0.8333333333333334,0.9166666666666666,0.7083333333333334,0.8333333333333334,0.5416666666666666,0.6666666666666666,0.5833333333333334,1.7719828543181289,0.8384824253164199,3.7655200123068826,3.0962268799899015,1.4572746009153157,1.3985149759525413,0.877519775199093,2.263517110628344,2.4119183611745925,1.5637962353804633,2.296997689995051,0.9719116711061836,1.2771820601545156,0.8169153080163736
SELENBP1,8432,0.7307692307692307,0.18181818181818182,1.0,1.0,0.8181818181818182,1.0,0.6818181818181818,0.7727272727272727,0.9545454545454546,0.5454545454545454,0.8636363636363636,0.7272727272727273,0.6363636363636364,0.3181818181818182,1.745758114215818,0.6518238819784088,3.8691242919830087,3.598629734613498,1.5023507031215266,1.5812045129313221,0.8267769580073242,2.1388945720965595,2.3066931906790904,1.166162393744859,2.1610894215983545,1.206438013158757,1.2265280546331456,0.4591397562597797
PSMB4,2411,0.6794871794871795,0.25,0.9166666666666666,1.0,0.9166666666666666,1.0,0.5833333333333334,0.8333333333333334,0.9166666666666666,0.3333333333333333,0.75,0.4166666666666667,0.8333333333333334,0.08333333333333333,1.6292866305430078,0.4312347802224931,3.3735188295588645,3.5615572040278636,1.454982083272676,1.596156292211325,0.7899965854133223,2.305768462149832,2.253783648634282,0.9211650301404187,1.8505734557448044,0.9256407217716548,1.4944562998823445,0.2218928040292206
AL589765.1,19162,0.46634615384615385,0.4375,0.375,0.6875,0.4375,0.625,0.5,0.4375,0.3125,0.3125,0.3125,0.5625,0.5625,0.5,0.9791169104722406,0.7825730844880432,1.4128897931476034,1.8320706451043638,0.8939581979318878,1.0143873515018824,0.5840970623050619,1.2660497533358526,0.6754737733306804,0.7895748224913294,0.8273269390058349,0.9223055605049222,1.0489603473259592,0.678852505665707
RIIAD1,8064,0.6826923076923077,0.625,0.625,1.0,0.5,1.0,0.875,0.75,0.5,0.5,0.625,0.5,0.75,0.625,1.5214232833986132,1.200361368142756,2.3532116535883256,3.0138995527972963,1.1621357447104836,1.5626857690344242,1.0107568496062664,2.1062430726011185,1.1724035457720032,1.201847352381722,1.6825404523441745,1.019875027014568,1.3891314823365044,0.9034108138523295
MRPL9,3922,0.7115384615384615,0.4166666666666667,1.0,1.0,0.9166666666666666,1.0,0.5,0.75,0.75,0.6666666666666666,0.5833333333333334,0.75,0.5,0.4166666666666667,1.7457955174702102,0.6725206756266267,4.378987459182333,3.6639148562785024,1.6652604788862797,1.5967722758595488,0.8380341957682155,2.0237887088451694,1.9364042195765319,1.5231684373979186,1.6026181420174532,1.244785275044964,0.9260802200252143,0.6230067826039788
LCE5A,1334,0.5384615384615384,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,1.1663553870741705,0.4528391217336899,1.3201111137175299,3.6415478260593743,1.3608671924374234,1.596862574760976,0.013020668617516405,1.8331620304907486,0.9872848722211333,0.935645520651468,0.3248683087250588,0.18027067848727535,1.8410307924494163,0.6751093316126087
CRCT1,1509,0.8846153846153846,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.1548019253795307,1.3469558639716375,4.544208117241718,3.6593167267211935,1.8049182085792568,1.5970519339133058,1.1725096385143838,2.2335274169488777,2.863481236583145,2.5993295901285136,2.8527224135027387,1.566450618991811,1.1279481739524897,0.6440050908848278
LCE4A,1332,0.9230769230769231,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9686576301093923,0.8239858469716221,2.614523517716198,3.664811077268697,1.633077484075553,1.5970932112304705,1.167932574312955,2.8082031395780906,2.917241791682588,1.7541918388361246,1.9996147414949357,1.4967755034134549,1.8584709636301868,1.2566275012112271
LCE1E,1489,0.4230769230769231,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0693760342612857,0.4320879100702324,0.5726959879067348,1.85750262995741,0.1126226105246042,0.8468029459796429,0.21990772716109394,2.7903392688580526,2.4813388846975215,1.2376983869982225,0.44366143785435974,0.5548222085560934,1.7822472447568558,0.5701612020758917
LCE1D,1431,0.7692307692307693,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.7444533117120513,0.6454340411577209,2.432367573981394,3.5635811118112035,1.1000564664560968,1.4706372901569194,0.5837409810526132,2.7716665196997674,2.20948482685848,2.1720515775834053,2.0155870238846028,1.1663215540999825,1.8584882879550757,0.6884757975594028
LCE6A,1116,0.5769230769230769,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.4038388314859331,0.6973492348570149,0.43920631587984016,3.5965815839075326,1.5188662458836404,1.5391966839973366,0.00496446257382283,2.808203720961285,2.4662284608710143,1.176601874340137,1.4185877869421233,1.125572612937706,1.277380997079829,0.18116482908584938
SMCP,6731,0.8846153846153846,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.129735661365832,0.3921697434732033,4.6093551963063515,3.6349950034417358,1.7848748888002446,1.5846808757850406,1.1712313887820756,2.808203720961285,2.432227345985039,1.6740360391075575,2.9301269131258083,1.611812747534909,1.8575113162414567,1.1953384182111102
IVL,3342,0.9230769230769231,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2255774827791033,1.534223461595284,4.621189935532973,3.5686526328934924,1.801278033397014,1.59624506198507,0.5850584471471584,2.570180016845656,2.771585108203281,2.3175730235161165,2.6492487441282093,1.7772865165940832,1.8584899255146448,1.2814963687753644
SPRR4,1909,0.8076923076923077,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.9096136687849632,0.5116644783890505,4.64224738024811,3.5983481750307567,1.5744224487654885,1.5966921236930764,1.1725103388243567,2.8081115193073383,2.129793559878895,1.7344278828025321,1.976043211527571,1.1442168114935916,1.852621130584414,0.08387863365933824
SPRR2F,1402,0.9615384615384616,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.244644728896486,0.916405092485129,4.517860073941664,3.657118134265625,1.8191764701285076,1.59708651912618,1.1725103388243567,2.799274314618161,2.723177534909604,2.4586410636350116,2.667728541335348,1.7025011458603185,1.858565637365371,1.2903366091590456
SPRR2G,1288,0.8461538461538461,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.9476870394391996,0.8985470863063449,2.8197908322462384,3.4401076785124562,1.3938569859366532,1.5967820436611713,0.585048217622265,2.80820306549929,2.8302988741815858,2.4848988340823857,2.336543980210068,1.631547570035058,1.8575827062419488,0.6367236381741288
LELP1,1678,0.9230769230769231,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.2317434568450305,0.8346657577507361,4.737992329329318,3.6650639547299972,1.8231966030448614,1.5970671400998149,1.1725103388243567,2.808203720961285,2.858865809659502,2.0108757827609205,3.1121591248955998,1.73366309766877,1.3729740348166017,1.285427244443635
PRR9,1734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2944308826919606,1.8108098801776085,3.9699091518799894,3.644685938780179,1.6094070820626207,1.596111910214647,1.1725099186383732,2.808203720961285,2.9215519165243005,2.643893739654465,2.7329061848191687,1.7698360952513865,1.8585464056222514,1.2892295304092132
LOR,2423,0.8461538461538461,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.9377567894598031,1.6019597778052619,4.127891643966341,3.360827204889098,1.351608712805671,1.5933072334793936,0.5851067949026614,0.975574844775235,2.6437786196577253,1.9683616587044153,3.1810945867966005,1.6477760890275828,0.8620539084410855,1.291497187726364
